CA, Vcyl, PCyl, Mcyl, Mb, Mu, Min, Mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, FuelM, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-264,     294.96,      87476,     269.39,       0.00,     269.39,       4.74,      -0.00,       0.00,     294.96,      360.4,      360.4,     -0.000,      0.021,      1.347,        0.0,     2123.3,        0.0,     51.467,      0.000,      88281,     140456,    569.985,    -22.375,       0.00,       0.00,     120.83,       0.00,   -382.849
-263,     298.32,      87920,     274.17,       0.00,     274.17,       4.79,      -0.00,       0.00,     298.32,      359.9,      359.9,     -0.000,      0.022,      1.347,        0.0,     2131.6,        0.0,     51.507,      0.000,      88729,     138611,    569.985,    -22.669,       0.00,       0.00,     120.83,       0.00,   -382.828
-262,     301.65,      88377,     279.01,       0.00,     279.01,       4.83,      -0.00,       0.00,     301.65,      359.4,      359.4,     -0.000,      0.022,      1.347,        0.0,     2139.5,        0.0,     51.605,      0.000,      89192,     136718,    569.985,    -22.962,       0.00,       0.00,     120.83,       0.00,   -382.806
-261,     304.95,      88849,     283.89,       0.00,     283.89,       4.89,      -0.00,       0.00,     304.95,      358.9,      358.9,     -0.000,      0.022,      1.347,        0.0,     2147.3,        0.0,     51.746,      0.000,      89672,     134790,    569.985,    -23.255,       0.00,       0.00,     120.83,       0.00,   -382.783
-260,     308.23,      89338,     288.83,       0.00,     288.83,       4.94,      -0.00,       0.00,     308.23,      358.5,      358.5,     -0.000,      0.023,      1.347,        0.0,     2153.5,        0.0,     51.920,      0.000,      90170,     132842,    569.985,    -23.547,       0.00,       0.00,     120.83,       0.00,   -382.760
-259,     311.49,      89844,     293.83,       0.00,     293.83,       4.99,      -0.00,       0.00,     311.49,      358.1,      358.1,     -0.000,      0.023,      1.347,        0.0,     2159.0,        0.0,     52.112,      0.000,      90686,     130887,    569.985,    -23.838,       0.00,       0.00,     120.83,       0.00,   -382.737
-258,     314.71,      90367,     298.87,       0.00,     298.87,       5.05,      -0.00,       0.00,     314.71,      357.7,      357.7,     -0.000,      0.024,      1.347,        0.0,     2164.5,        0.0,     52.308,      0.000,      91219,     128937,    569.985,    -24.128,       0.00,       0.00,     120.83,       0.00,   -382.713
-257,     317.91,      90908,     303.97,       0.00,     303.97,       5.10,      -0.00,       0.00,     317.91,      357.3,      357.3,     -0.000,      0.024,      1.347,        0.0,     2169.3,        0.0,     52.496,      0.000,      91770,     127005,    569.985,    -24.418,       0.00,       0.00,     120.83,       0.00,   -382.689
-256,     321.09,      91465,     309.13,       0.00,     309.13,       5.15,      -0.00,       0.00,     321.09,      357.0,      357.0,     -0.000,      0.025,      1.347,        0.0,     2174.0,        0.0,     52.668,      0.000,      92337,     125104,    569.985,    -24.707,       0.00,       0.00,     120.83,       0.00,   -382.664
-255,     324.23,      92039,     314.33,       0.00,     314.33,       5.20,      -0.00,       0.00,     324.23,      356.7,      356.7,     -0.000,      0.025,      1.348,        0.0,     2178.5,        0.0,     52.816,      0.000,      92921,     123244,    569.985,    -24.995,       0.00,       0.00,     120.83,       0.00,   -382.639
-254,     327.34,      92629,     319.58,       0.00,     319.58,       5.25,      -0.00,       0.00,     327.34,      356.4,      356.4,     -0.000,      0.026,      1.348,        0.0,     2181.4,        0.0,     52.934,      0.000,      93519,     121433,    569.985,    -25.282,       0.00,       0.00,     120.83,       0.00,   -382.614
-253,     330.43,      93232,     324.87,       0.00,     324.87,       5.29,      -0.00,       0.00,     330.43,      356.1,      356.1,     -0.000,      0.026,      1.348,        0.0,     2184.2,        0.0,     53.023,      0.000,      94130,     119680,    569.985,    -25.568,       0.00,       0.00,     120.83,       0.00,   -382.588
-252,     333.48,      93849,     330.20,       0.00,     330.20,       5.33,      -0.00,       0.00,     333.48,      355.9,      355.9,     -0.000,      0.026,      1.348,        0.0,     2187.0,        0.0,     53.081,      0.000,      94753,     117990,    569.985,    -25.853,       0.00,       0.00,     120.83,       0.00,   -382.562
-251,     336.50,      94478,     335.57,       0.00,     335.57,       5.36,      -0.00,       0.00,     336.50,      355.7,      355.7,     -0.000,      0.027,      1.348,        0.0,     2188.6,        0.0,     53.103,      0.000,      95387,     116367,    569.985,    -26.137,       0.00,       0.00,     120.83,       0.00,   -382.535
-250,     339.49,      95117,     340.96,       0.00,     340.96,       5.39,      -0.00,       0.00,     339.49,      355.5,      355.5,     -0.000,      0.027,      1.348,        0.0,     2190.2,        0.0,     53.091,      0.000,      96031,     114815,    569.985,    -26.419,       0.00,       0.00,     120.83,       0.00,   -382.508
-249,     342.44,      95767,     346.38,       0.00,     346.38,       5.42,      -0.00,       0.00,     342.44,      355.3,      355.3,     -0.000,      0.028,      1.348,        0.0,     2191.5,        0.0,     53.044,      0.000,      96683,     113336,    569.985,    -26.700,       0.00,       0.00,     120.83,       0.00,   -382.480
-248,     345.36,      96425,     351.83,       0.00,     351.83,       5.44,      -0.00,       0.00,     345.36,      355.1,      355.1,     -0.000,      0.028,      1.348,        0.0,     2192.3,        0.0,     52.963,      0.000,      97343,     111930,    569.985,    -26.980,       0.00,       0.00,     120.83,       0.00,   -382.452
-247,     348.25,      97090,     357.29,       0.00,     357.29,       5.46,      -0.00,       0.00,     348.25,      355.0,      355.0,     -0.000,      0.029,      1.348,        0.0,     2193.1,        0.0,     52.848,      0.000,      98009,     110597,    569.985,    -27.259,       0.00,       0.00,     120.83,       0.00,   -382.423
-246,     351.10,      97762,     362.76,       0.00,     362.76,       5.47,      -0.00,       0.00,     351.10,      354.8,      354.8,     -0.000,      0.029,      1.348,        0.0,     2193.1,        0.0,     52.701,      0.000,      98680,     109336,    569.985,    -27.536,       0.00,       0.00,     120.83,       0.00,   -382.394
-245,     353.91,      98439,     368.24,       0.00,     368.24,       5.48,      -0.00,       0.00,     353.91,      354.7,      354.7,     -0.000,      0.029,      1.348,        0.0,     2192.4,        0.0,     52.522,      0.000,      99355,     108145,    569.985,    -27.811,       0.00,       0.00,     120.83,       0.00,   -382.365
-244,     356.69,      99120,     373.73,       0.00,     373.73,       5.49,      -0.00,       0.00,     356.69,      354.6,      354.6,     -0.000,      0.030,      1.348,        0.0,     2191.6,        0.0,     52.316,      0.000,     100034,     107023,    569.985,    -28.085,       0.00,       0.00,     120.83,       0.00,   -382.335
-243,     359.44,      99804,     379.22,       0.00,     379.22,       5.49,      -0.00,       0.00,     359.44,      354.5,      354.5,     -0.000,      0.030,      1.348,        0.0,     2189.7,        0.0,     52.081,      0.000,     100714,     105966,    569.985,    -28.357,       0.00,       0.00,     120.83,       0.00,   -382.305
-242,     362.15,     100491,     384.70,       0.00,     384.70,       5.48,      -0.00,       0.00,     362.15,      354.4,      354.4,     -0.000,      0.031,      1.348,        0.0,     2187.4,        0.0,     51.822,      0.000,     101396,     104971,    569.985,    -28.627,       0.00,       0.00,     120.83,       0.00,   -382.274
-241,     364.81,     101178,     390.17,       0.00,     390.17,       5.47,      -0.00,       0.00,     364.81,      354.3,      354.3,     -0.000,      0.031,      1.348,        0.0,     2185.0,        0.0,     51.541,      0.000,     102078,     104033,    569.985,    -28.896,       0.00,       0.00,     120.83,       0.00,   -382.243
-240,     367.45,     101866,     395.63,       0.00,     395.63,       5.46,      -0.00,       0.00,     367.45,      354.2,      354.2,     -0.000,      0.031,      1.348,        0.0,     2181.2,        0.0,     51.238,      0.000,     102759,     103151,    569.985,    -29.162,       0.00,       0.00,     120.83,       0.00,   -382.212
-239,     370.04,     102554,     401.07,       0.00,     401.07,       5.44,      -0.00,       0.00,     370.04,      354.1,      354.1,     -0.000,      0.032,      1.348,        0.0,     2177.3,        0.0,     50.918,      0.000,     103440,     102319,    569.985,    -29.426,       0.00,       0.00,     120.83,       0.00,   -382.180
-238,     372.59,     103240,     406.49,       0.00,     406.49,       5.42,      -0.00,       0.00,     372.59,      354.1,      354.1,     -0.000,      0.032,      1.348,        0.0,     2173.3,        0.0,     50.581,      0.000,     104118,     101533,    569.985,    -29.687,       0.00,       0.00,     120.83,       0.00,   -382.148
-237,     375.11,     103925,     411.89,       0.00,     411.89,       5.40,      -0.00,       0.00,     375.11,      354.0,      354.0,     -0.000,      0.033,      1.348,        0.0,     2168.6,        0.0,     50.230,      0.000,     104795,     100791,    569.985,    -29.947,       0.00,       0.00,     120.83,       0.00,   -382.115
-236,     377.59,     104608,     417.26,       0.00,     417.26,       5.37,      -0.00,       0.00,     377.59,      354.0,      354.0,     -0.000,      0.033,      1.348,        0.0,     2163.9,        0.0,     49.865,      0.000,     105469,     100089,    569.985,    -30.204,       0.00,       0.00,     120.83,       0.00,   -382.082
-235,     380.02,     105288,     422.61,       0.00,     422.61,       5.34,      -0.00,       0.00,     380.02,      353.9,      353.9,     -0.000,      0.033,      1.348,        0.0,     2158.6,        0.0,     49.489,      0.000,     106140,      99423,    569.985,    -30.458,       0.00,       0.00,     120.83,       0.00,   -382.049
-234,     382.42,     105966,     427.92,       0.00,     427.92,       5.31,      -0.00,       0.00,     382.42,      353.9,      353.9,     -0.000,      0.034,      1.348,        0.0,     2152.3,        0.0,     49.103,      0.000,     106809,      98791,    569.985,    -30.710,       0.00,       0.00,     120.83,       0.00,   -382.015
-233,     384.77,     106641,     433.20,       0.00,     433.20,       5.28,      -0.00,       0.00,     384.77,      353.9,      353.9,     -0.000,      0.034,      1.348,        0.0,     2146.1,        0.0,     48.709,      0.000,     107474,      98191,    569.985,    -30.959,       0.00,       0.00,     120.83,       0.00,   -381.981
-232,     387.09,     107312,     438.44,       0.00,     438.44,       5.24,      -0.00,       0.00,     387.09,      353.9,      353.9,     -0.000,      0.035,      1.348,        0.0,     2138.9,        0.0,     48.307,      0.000,     108135,      97622,    569.985,    -31.205,       0.00,       0.00,     120.83,       0.00,   -381.946
-231,     389.36,     107980,     443.64,       0.00,     443.64,       5.20,      -0.00,       0.00,     389.36,      353.9,      353.9,     -0.000,      0.035,      1.348,        0.0,     2131.1,        0.0,     47.900,      0.000,     108792,      97082,    569.985,    -31.449,       0.00,       0.00,     120.83,       0.00,   -381.911
-230,     391.60,     108643,     448.80,       0.00,     448.80,       5.16,      -0.00,       0.00,     391.60,      353.9,      353.9,     -0.000,      0.035,      1.348,        0.0,     2123.2,        0.0,     47.488,      0.000,     109445,      96570,    569.985,    -31.689,       0.00,       0.00,     120.83,       0.00,   -381.876
-229,     393.79,     109303,     453.92,       0.00,     453.92,       5.12,      -0.00,       0.00,     393.79,      353.8,      353.8,     -0.000,      0.036,      1.348,        0.0,     2114.8,        0.0,     47.072,      0.000,     110094,      96088,    569.985,    -31.926,       0.00,       0.00,     120.83,       0.00,   -381.841
-228,     395.94,     109958,     458.99,       0.00,     458.99,       5.07,      -0.00,       0.00,     395.94,      353.9,      353.9,     -0.000,      0.036,      1.348,        0.0,     2106.1,        0.0,     46.652,      0.000,     110738,      95636,    569.985,    -32.160,       0.00,       0.00,     120.83,       0.00,   -381.805
