CA, Vcyl, PCyl, mcyl, mb, mu, min, mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, xb, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-6,      44.26,    3939820,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      44.26,     1505.4,     1505.4,     -0.000,     -1.218,      1.252,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -98.494,      0.000,       0.00,       0.00,     120.83,       0.00,         -6
-5,      43.84,    4193485,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      43.84,     1584.8,     1584.8,     -0.000,     -1.390,      1.250,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,   -100.095,      0.000,       0.00,       0.00,     120.83,       0.00,         -7
-4,      43.50,    4445291,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      43.50,     1664.2,     1664.2,     -0.000,     -1.572,      1.249,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,   -101.454,      0.000,       0.00,       0.00,     120.83,       0.00,         -8
-3,      43.23,    4693095,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      43.23,     1743.4,     1743.4,     -0.000,     -1.765,      1.248,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,   -102.530,      0.000,       0.00,       0.00,     120.83,       0.00,        -10
-2,      43.04,    4934720,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      43.04,     1822.2,     1822.2,     -0.000,     -1.966,      1.247,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,   -103.285,      0.000,       0.00,       0.00,     120.83,       0.00,        -12
-1,      42.92,    5167995,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      42.92,     1900.1,     1900.1,     -0.000,     -2.173,      1.246,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,   -103.681,      0.000,       0.00,       0.00,     120.83,       0.00,        -14
0,      42.89,    5390795,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      42.89,     1977.1,     1977.1,     -0.000,     -2.385,      1.246,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,   -103.681,      0.000,       0.00,       0.00,     120.83,       0.00,        -17
1,      42.92,    5601081,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      42.92,     2052.6,     2052.6,     -0.000,     -2.598,      1.245,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,   -103.252,      0.000,       0.00,       0.00,     120.83,       0.00,        -19
2,      43.04,    5796944,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      43.04,     2126.6,     2126.6,     -0.000,     -2.811,      1.245,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,   -102.365,      0.000,       0.00,       0.00,     120.83,       0.00,        -22
3,      43.23,    5976644,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      43.23,     2198.6,     2198.6,     -0.000,     -3.020,      1.245,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,   -100.994,      0.000,       0.00,       0.00,     120.83,       0.00,        -25
4,      43.50,    6138645,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      43.50,     2268.5,     2268.5,     -0.000,     -3.222,      1.245,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -99.118,      0.000,       0.00,       0.00,     120.83,       0.00,        -28
5,      43.84,    6281643,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      43.84,     2335.8,     2335.8,     -0.000,     -3.415,      1.245,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -96.719,      0.000,       0.00,       0.00,     120.83,       0.00,        -32
6,      44.26,    6404597,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      44.26,     2400.5,     2400.5,     -0.000,     -3.595,      1.245,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -93.787,      0.000,       0.00,       0.00,     120.83,       0.00,        -35
7,      44.76,    6506733,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      44.76,     2462.1,     2462.1,     -0.000,     -3.762,      1.246,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -90.315,      0.000,       0.00,       0.00,     120.83,       0.00,        -39
8,      45.33,    6587563,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      45.33,     2520.6,     2520.6,     -0.000,     -3.912,      1.246,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -86.303,      0.000,       0.00,       0.00,     120.83,       0.00,        -43
9,      45.98,    6646875,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      45.98,     2575.6,     2575.6,     -0.000,     -4.043,      1.246,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -81.754,      0.000,       0.00,       0.00,     120.83,       0.00,        -47
10,      46.70,    6684733,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      46.70,     2627.0,     2627.0,     -0.000,     -4.155,      1.246,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -76.680,      0.000,       0.00,       0.00,     120.83,       0.00,        -51
11,      47.49,    6701453,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      47.49,     2674.6,     2674.6,     -0.000,     -4.245,      1.246,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -71.093,      0.000,       0.00,       0.00,     120.83,       0.00,        -56
12,      48.36,    6697587,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      48.36,     2718.2,     2718.2,     -0.000,     -4.314,      1.246,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -65.013,      0.000,       0.00,       0.00,     120.83,       0.00,        -60
13,      49.31,    6673895,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      49.31,     2757.7,     2757.7,     -0.000,     -4.361,      1.246,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -58.463,      0.000,       0.00,       0.00,     120.83,       0.00,        -64
14,      50.33,    6631316,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      50.33,     2793.0,     2793.0,     -0.000,     -4.386,      1.246,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -51.469,      0.000,       0.00,       0.00,     120.83,       0.00,        -69
15,      51.42,    6570932,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      51.42,     2824.0,     2824.0,     -0.000,     -4.390,      1.245,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -44.062,      0.000,       0.00,       0.00,     120.83,       0.00,        -73
16,      52.58,    6493942,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      52.58,     2850.7,     2850.7,     -0.000,     -4.374,      1.245,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -36.272,      0.000,       0.00,       0.00,     120.83,       0.00,        -77
17,      53.82,    6401626,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      53.82,     2873.0,     2873.0,     -0.000,     -4.338,      1.245,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -28.135,      0.000,       0.00,       0.00,     120.83,       0.00,        -82
18,      55.12,    6295314,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      55.12,     2890.8,     2890.8,     -0.000,     -4.285,      1.245,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -19.686,      0.000,       0.00,       0.00,     120.83,       0.00,        -86
19,      56.50,    6176361,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      56.50,     2904.2,     2904.2,     -0.000,     -4.214,      1.244,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,    -10.962,      0.000,       0.00,       0.00,     120.83,       0.00,        -90
20,      57.95,    6046120,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      57.95,     2913.1,     2913.1,     -0.000,     -4.129,      1.244,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     -2.001,      0.000,       0.00,       0.00,     120.83,       0.00,        -94
21,      59.46,    5905920,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      59.46,     2917.6,     2917.6,     -0.000,     -4.030,      1.244,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,      7.159,      0.000,       0.00,       0.00,     120.83,       0.00,        -98
22,      61.05,    5757050,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      61.05,     2917.7,     2917.7,     -0.000,     -3.919,      1.243,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     16.482,      0.000,       0.00,       0.00,     120.83,       0.00,       -102
23,      62.70,    5600745,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      62.70,     2913.4,     2913.4,     -0.000,     -3.798,      1.243,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     25.929,      0.000,       0.00,       0.00,     120.83,       0.00,       -106
24,      64.42,    5438173,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      64.42,     2904.8,     2904.8,     -0.000,     -3.668,      1.243,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     35.465,      0.000,       0.00,       0.00,     120.83,       0.00,       -110
25,      66.21,    5270430,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      66.21,     2891.8,     2891.8,     -0.000,     -3.531,      1.243,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     45.053,      0.000,       0.00,       0.00,     120.83,       0.00,       -113
26,      68.06,    5098534,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      68.06,     2874.5,     2874.5,     -0.000,     -3.388,      1.243,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     54.660,      0.000,       0.00,       0.00,     120.83,       0.00,       -117
27,      69.98,    4923426,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      69.98,     2853.5,     2853.5,     -0.000,     -3.241,      1.243,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     64.253,      0.000,       0.00,       0.00,     120.83,       0.00,       -120
28,      71.96,    4745959,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      71.96,     2828.5,     2828.5,     -0.000,     -3.091,      1.243,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     73.800,      0.000,       0.00,       0.00,     120.83,       0.00,       -123
29,      74.00,    4566916,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,      74.00,     2799.0,     2799.0,     -0.000,     -2.939,      1.243,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     83.271,      0.000,       0.00,       0.00,     120.83,       0.00,       -126
