CA, Vcyl, PCyl, Mcyl, Mb, Mu, Min, Mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, FuelM, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-264,     291.65,      91557,     283.05,       0.00,     283.05,       4.52,      -0.00,       0.00,     291.65,      354.8,      354.8,     -0.000,      0.024,      1.348,        0.0,     2123.3,        0.0,     47.757,      0.000,      92265,     146735,    552.116,    -19.151,       0.00,       0.00,     120.83,       0.00,   -440.415
-263,     295.00,      91866,     287.59,       0.00,     287.59,       4.54,      -0.00,       0.00,     295.00,      354.3,      354.3,     -0.000,      0.024,      1.348,        0.0,     2131.6,        0.0,     47.602,      0.000,      92571,     145303,    552.116,    -19.458,       0.00,       0.00,     120.83,       0.00,   -440.390
-262,     298.33,      92184,     292.16,       0.00,     292.16,       4.57,      -0.00,       0.00,     298.33,      353.8,      353.8,     -0.000,      0.024,      1.348,        0.0,     2139.5,        0.0,     47.561,      0.000,      92889,     143768,    552.116,    -19.764,       0.00,       0.00,     120.83,       0.00,   -440.366
-261,     301.63,      92513,     296.76,       0.00,     296.76,       4.60,      -0.00,       0.00,     301.63,      353.3,      353.3,     -0.000,      0.025,      1.348,        0.0,     2147.3,        0.0,     47.627,      0.000,      93223,     142140,    552.116,    -20.069,       0.00,       0.00,     120.83,       0.00,   -440.341
-260,     304.91,      92858,     301.41,       0.00,     301.41,       4.65,      -0.00,       0.00,     304.91,      352.9,      352.9,     -0.000,      0.025,      1.348,        0.0,     2153.5,        0.0,     47.790,      0.000,      93575,     140429,    552.116,    -20.372,       0.00,       0.00,     120.83,       0.00,   -440.316
-259,     308.17,      93221,     306.11,       0.00,     306.11,       4.70,      -0.00,       0.00,     308.17,      352.5,      352.5,     -0.000,      0.026,      1.348,        0.0,     2159.0,        0.0,     48.038,      0.000,      93947,     138649,    552.116,    -20.674,       0.00,       0.00,     120.83,       0.00,   -440.290
-258,     311.40,      93604,     310.86,       0.00,     310.86,       4.76,      -0.00,       0.00,     311.40,      352.2,      352.2,     -0.000,      0.026,      1.348,        0.0,     2164.5,        0.0,     48.355,      0.000,      94343,     136811,    552.116,    -20.975,       0.00,       0.00,     120.83,       0.00,   -440.264
-257,     314.60,      94010,     315.69,       0.00,     315.69,       4.82,      -0.00,       0.00,     314.60,      351.9,      351.9,     -0.000,      0.027,      1.348,        0.0,     2169.3,        0.0,     48.731,      0.000,      94763,     134930,    552.116,    -21.275,       0.00,       0.00,     120.83,       0.00,   -440.237
-256,     317.77,      94441,     320.58,       0.00,     320.58,       4.89,      -0.00,       0.00,     317.77,      351.6,      351.6,     -0.000,      0.027,      1.348,        0.0,     2174.0,        0.0,     49.129,      0.000,      95209,     133019,    552.116,    -21.573,       0.00,       0.00,     120.83,       0.00,   -440.210
-255,     320.91,      94896,     325.54,       0.00,     325.54,       4.96,      -0.00,       0.00,     320.91,      351.3,      351.3,     -0.000,      0.027,      1.348,        0.0,     2178.5,        0.0,     49.538,      0.000,      95681,     131092,    552.116,    -21.870,       0.00,       0.00,     120.83,       0.00,   -440.183
-254,     324.03,      95378,     330.57,       0.00,     330.57,       5.03,      -0.00,       0.00,     324.03,      351.0,      351.0,     -0.000,      0.028,      1.348,        0.0,     2181.4,        0.0,     49.941,      0.000,      96179,     129162,    552.116,    -22.165,       0.00,       0.00,     120.83,       0.00,   -440.155
-253,     327.11,      95883,     335.66,       0.00,     335.66,       5.10,      -0.00,       0.00,     327.11,      350.8,      350.8,     -0.000,      0.028,      1.348,        0.0,     2184.2,        0.0,     50.325,      0.000,      96700,     127242,    552.116,    -22.459,       0.00,       0.00,     120.83,       0.00,   -440.126
-252,     330.16,      96412,     340.82,       0.00,     340.82,       5.16,      -0.00,       0.00,     330.16,      350.6,      350.6,     -0.000,      0.029,      1.348,        0.0,     2187.0,        0.0,     50.680,      0.000,      97244,     125343,    552.116,    -22.752,       0.00,       0.00,     120.83,       0.00,   -440.098
-251,     333.18,      96963,     346.04,       0.00,     346.04,       5.22,      -0.00,       0.00,     333.18,      350.4,      350.4,     -0.000,      0.029,      1.348,        0.0,     2188.6,        0.0,     50.995,      0.000,      97810,     123476,    552.116,    -23.043,       0.00,       0.00,     120.83,       0.00,   -440.068
-250,     336.17,      97536,     351.32,       0.00,     351.32,       5.28,      -0.00,       0.00,     336.17,      350.3,      350.3,     -0.000,      0.030,      1.348,        0.0,     2190.2,        0.0,     51.268,      0.000,      98396,     121651,    552.116,    -23.333,       0.00,       0.00,     120.83,       0.00,   -440.039
-249,     339.12,      98128,     356.65,       0.00,     356.65,       5.33,      -0.00,       0.00,     339.12,      350.1,      350.1,     -0.000,      0.030,      1.348,        0.0,     2191.5,        0.0,     51.495,      0.000,      99000,     119876,    552.116,    -23.621,       0.00,       0.00,     120.83,       0.00,   -440.009
-248,     342.04,      98738,     362.02,       0.00,     362.02,       5.37,      -0.00,       0.00,     342.04,      350.0,      350.0,     -0.000,      0.030,      1.348,        0.0,     2192.3,        0.0,     51.671,      0.000,      99620,     118159,    552.116,    -23.908,       0.00,       0.00,     120.83,       0.00,   -439.978
-247,     344.93,      99364,     367.44,       0.00,     367.44,       5.42,      -0.00,       0.00,     344.93,      349.9,      349.9,     -0.000,      0.031,      1.348,        0.0,     2193.1,        0.0,     51.797,      0.000,     100255,     116505,    552.116,    -24.193,       0.00,       0.00,     120.83,       0.00,   -439.948
-246,     347.78,     100005,     372.89,       0.00,     372.89,       5.45,      -0.00,       0.00,     347.78,      349.8,      349.8,     -0.000,      0.031,      1.349,        0.0,     2193.1,        0.0,     51.873,      0.000,     100904,     114918,    552.116,    -24.477,       0.00,       0.00,     120.83,       0.00,   -439.916
-245,     350.60,     100659,     378.36,       0.00,     378.36,       5.48,      -0.00,       0.00,     350.60,      349.8,      349.8,     -0.000,      0.032,      1.349,        0.0,     2192.4,        0.0,     51.901,      0.000,     101563,     113401,    552.116,    -24.758,       0.00,       0.00,     120.83,       0.00,   -439.885
-244,     353.38,     101324,     383.86,       0.00,     383.86,       5.50,      -0.00,       0.00,     353.38,      349.7,      349.7,     -0.000,      0.032,      1.349,        0.0,     2191.6,        0.0,     51.882,      0.000,     102232,     111957,    552.116,    -25.038,       0.00,       0.00,     120.83,       0.00,   -439.853
-243,     356.12,     101998,     389.38,       0.00,     389.38,       5.52,      -0.00,       0.00,     356.12,      349.7,      349.7,     -0.000,      0.033,      1.349,        0.0,     2189.7,        0.0,     51.819,      0.000,     102908,     110585,    552.116,    -25.316,       0.00,       0.00,     120.83,       0.00,   -439.820
-242,     358.83,     102680,     394.91,       0.00,     394.91,       5.53,      -0.00,       0.00,     358.83,      349.6,      349.6,     -0.000,      0.033,      1.349,        0.0,     2187.4,        0.0,     51.714,      0.000,     103591,     109286,    552.116,    -25.592,       0.00,       0.00,     120.83,       0.00,   -439.787
-241,     361.50,     103369,     400.45,       0.00,     400.45,       5.53,      -0.00,       0.00,     361.50,      349.6,      349.6,     -0.000,      0.033,      1.349,        0.0,     2185.0,        0.0,     51.570,      0.000,     104279,     108059,    552.116,    -25.866,       0.00,       0.00,     120.83,       0.00,   -439.754
-240,     364.13,     104062,     405.98,       0.00,     405.98,       5.53,      -0.00,       0.00,     364.13,      349.6,      349.6,     -0.000,      0.034,      1.349,        0.0,     2181.2,        0.0,     51.389,      0.000,     104970,     106901,    552.116,    -26.138,       0.00,       0.00,     120.83,       0.00,   -439.720
-239,     366.72,     104759,     411.51,       0.00,     411.51,       5.53,      -0.00,       0.00,     366.72,      349.6,      349.6,     -0.000,      0.034,      1.349,        0.0,     2177.3,        0.0,     51.174,      0.000,     105664,     105810,    552.116,    -26.408,       0.00,       0.00,     120.83,       0.00,   -439.686
-238,     369.28,     105458,     417.02,       0.00,     417.02,       5.52,      -0.00,       0.00,     369.28,      349.6,      349.6,     -0.000,      0.035,      1.349,        0.0,     2173.3,        0.0,     50.929,      0.000,     106359,     104784,    552.116,    -26.675,       0.00,       0.00,     120.83,       0.00,   -439.651
-237,     371.79,     106159,     422.53,       0.00,     422.53,       5.50,      -0.00,       0.00,     371.79,      349.6,      349.6,     -0.000,      0.035,      1.349,        0.0,     2168.6,        0.0,     50.653,      0.000,     107054,     103819,    552.116,    -26.940,       0.00,       0.00,     120.83,       0.00,   -439.617
-236,     374.27,     106860,     428.01,       0.00,     428.01,       5.49,      -0.00,       0.00,     374.27,      349.6,      349.6,     -0.000,      0.035,      1.349,        0.0,     2163.9,        0.0,     50.352,      0.000,     107749,     102911,    552.116,    -27.202,       0.00,       0.00,     120.83,       0.00,   -439.581
-235,     376.71,     107561,     433.48,       0.00,     433.48,       5.46,      -0.00,       0.00,     376.71,      349.6,      349.6,     -0.000,      0.036,      1.349,        0.0,     2158.6,        0.0,     50.025,      0.000,     108442,     102057,    552.116,    -27.462,       0.00,       0.00,     120.83,       0.00,   -439.545
-234,     379.10,     108262,     438.91,       0.00,     438.91,       5.43,      -0.00,       0.00,     379.10,      349.7,      349.7,     -0.000,      0.036,      1.349,        0.0,     2152.3,        0.0,     49.676,      0.000,     109134,     101252,    552.116,    -27.720,       0.00,       0.00,     120.83,       0.00,   -439.509
-233,     381.46,     108960,     444.31,       0.00,     444.31,       5.40,      -0.00,       0.00,     381.46,      349.7,      349.7,     -0.000,      0.036,      1.349,        0.0,     2146.1,        0.0,     49.308,      0.000,     109823,     100492,    552.116,    -27.974,       0.00,       0.00,     120.83,       0.00,   -439.473
-232,     383.77,     109655,     449.68,       0.00,     449.68,       5.37,      -0.00,       0.00,     383.77,      349.7,      349.7,     -0.000,      0.037,      1.349,        0.0,     2138.9,        0.0,     48.921,      0.000,     110509,      99775,    552.116,    -28.226,       0.00,       0.00,     120.83,       0.00,   -439.436
-231,     386.05,     110348,     455.01,       0.00,     455.01,       5.33,      -0.00,       0.00,     386.05,      349.8,      349.8,     -0.000,      0.037,      1.349,        0.0,     2131.1,        0.0,     48.519,      0.000,     111191,      99096,    552.116,    -28.474,       0.00,       0.00,     120.83,       0.00,   -439.399
-230,     388.28,     111036,     460.30,       0.00,     460.30,       5.29,      -0.00,       0.00,     388.28,      349.8,      349.8,     -0.000,      0.038,      1.349,        0.0,     2123.2,        0.0,     48.103,      0.000,     111868,      98452,    552.116,    -28.720,       0.00,       0.00,     120.83,       0.00,   -439.361
-229,     390.47,     111720,     465.54,       0.00,     465.54,       5.24,      -0.00,       0.00,     390.47,      349.9,      349.9,     -0.000,      0.038,      1.349,        0.0,     2114.8,        0.0,     47.675,      0.000,     112541,      97840,    552.116,    -28.962,       0.00,       0.00,     120.83,       0.00,   -439.323
-228,     392.62,     112400,     470.74,       0.00,     470.74,       5.20,      -0.00,       0.00,     392.62,      349.9,      349.9,     -0.000,      0.038,      1.348,        0.0,     2106.1,        0.0,     47.235,      0.000,     113209,      97258,    552.116,    -29.202,       0.00,       0.00,     120.83,       0.00,   -439.285
