CA, Vcyl, PCyl, mcyl, mb, mu, min, mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, xb, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-86,     389.83,     258859,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     389.83,      472.0,      472.0,     -0.000,     -0.014,      1.330,        0.0,        0.0,        0.0,      0.000,      0.000,      94333,     108940,    -38.959,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-85,     384.51,     263699,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     384.51,      474.1,      474.1,     -0.000,     -0.015,      1.330,        0.0,        0.0,        0.0,      0.000,      0.000,      95441,     109077,    -40.364,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-84,     379.17,     268715,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     379.17,      476.3,      476.3,     -0.000,     -0.016,      1.330,        0.0,        0.0,        0.0,      0.000,      0.000,      96543,     109234,    -41.801,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-83,     373.81,     273915,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     373.81,      478.5,      478.5,     -0.000,     -0.017,      1.329,        0.0,        0.0,        0.0,      0.000,      0.000,      97638,     109409,    -43.271,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-82,     368.44,     279306,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     368.44,      480.8,      480.8,     -0.000,     -0.018,      1.329,        0.0,        0.0,        0.0,      0.000,      0.000,      98721,     109603,    -44.773,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-81,     363.05,     284896,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     363.05,      483.2,      483.2,     -0.000,     -0.019,      1.329,        0.0,        0.0,        0.0,      0.000,      0.000,      99790,     109815,    -46.309,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-80,     357.65,     290695,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     357.65,      485.5,      485.5,     -0.000,     -0.020,      1.328,        0.0,        0.0,        0.0,      0.000,      0.000,     100844,     110045,    -47.880,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-79,     352.25,     296712,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     352.25,      488.0,      488.0,     -0.000,     -0.021,      1.328,        0.0,        0.0,        0.0,      0.000,      0.000,     101879,     110292,    -49.486,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-78,     346.83,     302955,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     346.83,      490.4,      490.4,     -0.000,     -0.022,      1.327,        0.0,        0.0,        0.0,      0.000,      0.000,     102891,     110556,    -51.128,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-77,     341.41,     309436,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     341.41,      493.0,      493.0,     -0.000,     -0.024,      1.327,        0.0,        0.0,        0.0,      0.000,      0.000,     103882,     110837,    -52.806,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-76,     335.98,     316164,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     335.98,      495.6,      495.6,     -0.000,     -0.025,      1.327,        0.0,        0.0,        0.0,      0.000,      0.000,     104851,     111134,    -54.522,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-75,     330.55,     323152,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     330.55,      498.2,      498.2,     -0.000,     -0.026,      1.326,        0.0,        0.0,        0.0,      0.000,      0.000,     105798,     111447,    -56.277,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-74,     325.12,     330410,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     325.12,      500.9,      500.9,     -0.000,     -0.027,      1.326,        0.0,        0.0,        0.0,      0.000,      0.000,     106722,     111774,    -58.071,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-73,     319.70,     337950,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     319.70,      503.6,      503.6,     -0.000,     -0.029,      1.325,        0.0,        0.0,        0.0,      0.000,      0.000,     107620,     112114,    -59.904,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-72,     314.27,     345787,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     314.27,      506.4,      506.4,     -0.000,     -0.030,      1.325,        0.0,        0.0,        0.0,      0.000,      0.000,     108492,     112468,    -61.778,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-71,     308.86,     353932,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     308.86,      509.3,      509.3,     -0.000,     -0.032,      1.325,        0.0,        0.0,        0.0,      0.000,      0.000,     109337,     112833,    -63.694,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-70,     303.45,     362402,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     303.45,      512.2,      512.2,     -0.000,     -0.033,      1.324,        0.0,        0.0,        0.0,      0.000,      0.000,     110153,     113210,    -65.653,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-69,     298.05,     371209,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     298.05,      515.1,      515.1,     -0.000,     -0.035,      1.324,        0.0,        0.0,        0.0,      0.000,      0.000,     110940,     113596,    -67.655,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-68,     292.66,     380371,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     292.66,      518.2,      518.2,     -0.000,     -0.036,      1.323,        0.0,        0.0,        0.0,      0.000,      0.000,     111698,     113990,    -69.701,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-67,     287.29,     389904,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     287.29,      521.2,      521.2,     -0.000,     -0.038,      1.323,        0.0,        0.0,        0.0,      0.000,      0.000,     112423,     114392,    -71.792,      0.000,       0.00,       0.00,     120.83,       0.00,         -0
-66,     281.94,     399825,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     281.94,      524.4,      524.4,     -0.000,     -0.039,      1.322,        0.0,        0.0,        0.0,      0.000,      0.000,     113114,     114800,    -73.929,      0.000,       0.00,       0.00,     120.83,       0.00,         -1
-65,     276.60,     410152,     772.28,       0.00,     772.28,       0.00,       0.00,       0.00,     276.60,      527.6,      527.6,     -0.000,     -0.041,      1.322,        0.0,        0.0,        0.0,      0.000,      0.000,     113770,     115212,    -76.113,      0.000,       0.00,       0.00,     120.83,       0.00,         -1
